java.lang.Float,java.util.concurrent.CopyOnWriteArrayList<java.lang.Float>,java.util.ArrayList.set(int | java.lang.Object),ReassignmentsDepth_1,ReassignmentsDepth_2,java.util.Vector<java.lang.Integer>,ReassignmentsDepth_0,java.lang.Integer,java.util.LinkedList<java.lang.Character>,BinaryOperatorsDepth_1,BinaryOperatorsDepth_0,java.lang.Character,java.lang.Long,java.util.Stack<java.lang.Integer>,java.util.concurrent.CopyOnWriteArrayList<java.lang.Long>,java.util.Stack.get(int),LTDepth_1,LTDepth_0,java.util.LinkedList.get(int),BinaryOperatorsDepth_2,CyclomaticComplexity,java.util.Vector.set(int | java.lang.Object),java.util.Vector<java.lang.Float>,java.util.concurrent.CopyOnWriteArrayList<java.lang.Integer>,java.util.Stack.set(int | java.lang.Object),LiteralCountDepth_2,LiteralCountDepth_1,LiteralCountDepth_0,java.util.LinkedList<java.lang.Double>,ReturnType_void,ImportsUsed,java.util.concurrent.CopyOnWriteArrayList.get(int),java.util.LinkedList.set(int | java.lang.Object),java.util.LinkedList<java.lang.Float>,java.util.ArrayList.size(),java.util.Vector<java.lang.Long>,java.util.Stack<java.lang.Character>,GTDepth_2,java.util.ArrayList<java.lang.Character>,GTDepth_1,java.util.LinkedList.size(),GTDepth_0,VariableDeclarationsDepth_0,java.util.ArrayList.get(int),VariableCountDepth_0,NOTDepth_1,MethodInvocationsDepth_2,NOTDepth_0,VariableCountDepth_1,VariableDeclarationsDepth_2,VariableDeclarationsDepth_1,VariableCountDepth_2,java.util.concurrent.CopyOnWriteArrayList.size(),java.util.ArrayList<java.lang.Float>,java.lang.Double,MethodInvocationsDepth_1,MethodInvocationsDepth_0,java.util.LinkedList<java.lang.Integer>,POSTINCDepth_0,POSTINCDepth_1,java.util.ArrayList<java.lang.Double>,java.util.Stack<java.lang.Double>,java.util.Stack<java.lang.Long>,java.util.Vector<java.lang.Character>,BranchCount,java.util.concurrent.CopyOnWriteArrayList<java.lang.Character>,java.util.concurrent.CopyOnWriteArrayList.set(int | java.lang.Object),PLUSDepth_1,PLUSDepth_0,PLUSDepth_2,LoopCount,ThreadUsage,java.util.ArrayList<java.lang.Integer>,java.util.Stack<java.lang.Float>,MINUSDepth_0,java.util.Vector.size(),MINUSDepth_1,int,AssignmentsDepth_2,java.util.Stack.size(),AssignmentsDepth_1,AssignmentsDepth_0,boolean,java.util.concurrent.CopyOnWriteArrayList<java.lang.Double>,java.util.LinkedList<java.lang.Long>,java.util.ArrayList<java.lang.Long>,java.util.Vector<java.lang.Double>,java.util.Vector.get(int),Input1,Input2,EnergyUsed,Filename
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,2743,8,0.9664893194539668,BubbleSortVector363
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,417,37151,0.022851556205637936,BubbleSortVector64
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,19,37151,3.193614915587133E-5,BubbleSortVector287
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,139,91830,0.0010165199863943581,BubbleSortArrayList355
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,20396,0.033371994196389004,BubbleSortArrayList217
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,1,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,417,646,0.29713925514449185,BubbleSortLinkedList506
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,139,100,0.00111732529411657,BubbleSortVector199
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,1,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,417,8,0.7626704402024344,BubbleSortCopyOnWriteArrayList708
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1988,7132,0.30469170000007756,BubbleSortArrayList365
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,7132,0.4934523600278511,BubbleSortStack337
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,4798,386,2.955395316782946,BubbleSortVector865
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,7132,0.05535371966639644,BubbleSortArrayList303
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,417,7595,0.022259690650891457,BubbleSortVector676
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,139,37151,0.0016889410747234254,BubbleSortArrayList417
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,1,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,417,386,0.26259752494912664,BubbleSortLinkedList408
0,0,0,1,1,0,0,0,0,3,2,0,1,0,1,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,417,30,0.7000776801439129,BubbleSortCopyOnWriteArrayList933
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,2743,29876,0.5349321636362054,BubbleSortArrayList409
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,139,29876,0.0022572893608100524,BubbleSortStack233
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,1,0,0,0,0,19,100,0.0,BubbleSortCopyOnWriteArrayList234
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,24,30,0.0,BubbleSortStack784
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,33047,8,151.22215775632014,BubbleSortVector962
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,646,0.04080446276649637,BubbleSortArrayList103
0,0,2,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,1,0,0,4798,948,1.6909475454543765,BubbleSortArrayList884
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,15776,30,31.255271618950246,BubbleSortStack277
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,33047,8,156.00890727546476,BubbleSortVector279
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,139,100,0.0,BubbleSortArrayList428
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,8160,0.4779105639260453,BubbleSortStack417
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,417,97081,0.008457749211880458,BubbleSortArrayList53
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,139,29876,7.525541464489567E-4,BubbleSortArrayList150
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,1080,7132,0.17084984011296753,BubbleSortVector870
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,4798,7595,1.7656155789472425,BubbleSortArrayList364
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,37151,9.107701832230278E-6,BubbleSortArrayList308
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,8160,0.03570205808530936,BubbleSortArrayList254
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,12012,646,16.40493707109394,BubbleSortStack634
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,26972,30,64.0435320000106,BubbleSortArrayList557
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,30,0.0,BubbleSortArrayList352
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,417,8160,0.018928427762038274,BubbleSortStack650
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,12012,8,12.154426333331989,BubbleSortArrayList466
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,26972,100,87.62568339823729,BubbleSortStack140
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,7595,0.08451681944445429,BubbleSortArrayList502
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,12012,646,20.346348283667947,BubbleSortVector19
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,48211,386,180.69001088570948,BubbleSortArrayList31
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,1,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,8,0.0,BubbleSortLinkedList317
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1988,20396,0.3517618435924901,BubbleSortArrayList768
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,19,948,0.0,BubbleSortVector661
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,4798,17224,3.074037586928162,BubbleSortStack877
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,9693,0.0,BubbleSortArrayList274
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,4798,386,2.573852447582901,BubbleSortStack243
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,1,0,0,0,0,24,386,4.089643155607798E-4,BubbleSortCopyOnWriteArrayList381
0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,2743,948,85.31942382251049,BubbleSortLinkedList175
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,1,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,100,0.2544440136561312,BubbleSortCopyOnWriteArrayList704
1,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,646,0.2535362173351394,BubbleSortCopyOnWriteArrayList517
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,33047,386,161.4078453328978,BubbleSortVector345
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1080,100,0.1483974639231014,BubbleSortStack171
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,12012,100,18.66544966064267,BubbleSortVector763
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,12012,8,17.44176095031627,BubbleSortStack399
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,8160,0.0041609923732442424,BubbleSortArrayList17
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,4798,7132,2.8977138548939565,BubbleSortStack614
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,33047,646,156.92207199824185,BubbleSortVector923
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,1,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,19,30,0.0,BubbleSortVector400
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,2743,8,1.1300563788247706,BubbleSortVector112
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,48211,646,255.55972049999662,BubbleSortArrayList8
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,15776,386,28.223937287323956,BubbleSortStack72
